file,url,status,robots,noindex,meta_refresh_target,canonical,has_title,has_description,has_h1
producto/ashwagandha-satibo-60-capsulas.html,https://naturalbe.com.co/producto/ashwagandha-satibo-60-capsulas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/ashwagandha-satibo-60-capsulas,true,true,true
producto/b-100-complex-healthy-america-50-tabletas.html,https://naturalbe.com.co/producto/b-100-complex-healthy-america-50-tabletas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/b-100-complex-healthy-america-50-tabletas,true,true,true
producto/b-50-complex-healthy-america-60-softgels.html,https://naturalbe.com.co/producto/b-50-complex-healthy-america-60-softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/b-50-complex-healthy-america-60-softgels,true,true,true
producto/b-complex-b12-healthy-america-30-tabletas.html,https://naturalbe.com.co/producto/b-complex-b12-healthy-america-30-tabletas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/b-complex-b12-healthy-america-30-tabletas,true,true,true
producto/b-complex-essential-vitamins.html,https://naturalbe.com.co/producto/b-complex-essential-vitamins.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/b-complex-essential-vitamins,true,true,true
producto/balanced-b-super-complex-100-softgels.html,https://naturalbe.com.co/producto/balanced-b-super-complex-100-softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/balanced-b-super-complex-100-softgels,true,true,true
producto/barbarus-910g-vainilla-6-servings-healthy-sports.html,https://naturalbe.com.co/producto/barbarus-910g-vainilla-6-servings-healthy-sports.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/barbarus-910g-vainilla-6-servings-healthy-sports,true,true,true
producto/batido-verde.html,https://naturalbe.com.co/producto/batido-verde.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/batido-verde,true,true,true
producto/bcaa-192g-15-servings-fruit-punch-healthy-sports.html,https://naturalbe.com.co/producto/bcaa-192g-15-servings-fruit-punch-healthy-sports.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/bcaa-192g-15-servings-fruit-punch-healthy-sports,true,true,true
producto/bcaa-384g-30-servings-fruit-punch-healthy-sports.html,https://naturalbe.com.co/producto/bcaa-384g-30-servings-fruit-punch-healthy-sports.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/bcaa-384g-30-servings-fruit-punch-healthy-sports,true,true,true
producto/bcaa-750mg-120-softgels.html,https://naturalbe.com.co/producto/bcaa-750mg-120-softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/bcaa-750mg-120-softgels,true,true,true
producto/bcaa-evolution.html,https://naturalbe.com.co/producto/bcaa-evolution.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/bcaa-evolution,true,true,true
producto/bcaa-matrix-silk-amino-3000mg-90-caplets-healthy-sports.html,https://naturalbe.com.co/producto/bcaa-matrix-silk-amino-3000mg-90-caplets-healthy-sports.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/bcaa-matrix-silk-amino-3000mg-90-caplets-healthy-sports,true,true,true
producto/be-ha-sn-60-softgels.html,https://naturalbe.com.co/producto/be-ha-sn-60-softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/be-ha-sn-60-softgels,true,true,true
producto/be-pure-protein-1lb.html,https://naturalbe.com.co/producto/be-pure-protein-1lb.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/be-pure-protein-1lb,true,true,true
producto/beephy-protein-936g-26-servings-vainilla-healthy-sports.html,https://naturalbe.com.co/producto/beephy-protein-936g-26-servings-vainilla-healthy-sports.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/beephy-protein-936g-26-servings-vainilla-healthy-sports,true,true,true
producto/benzirin-forte-120ml.html,https://naturalbe.com.co/producto/benzirin-forte-120ml.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/benzirin-forte-120ml,true,true,true
producto/benzirin-forte-ad-45ml.html,https://naturalbe.com.co/producto/benzirin-forte-ad-45ml.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/benzirin-forte-ad-45ml,true,true,true
producto/benzirin-rosa-crema-vaginal-30g.html,https://naturalbe.com.co/producto/benzirin-rosa-crema-vaginal-30g.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/benzirin-rosa-crema-vaginal-30g,true,true,true
producto/besure-nutricion-especializada-fresa.html,https://naturalbe.com.co/producto/besure-nutricion-especializada-fresa.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/besure-nutricion-especializada-fresa,true,true,true
producto/beta-alanina-3200mg-120-capsulas-healthy-sports.html,https://naturalbe.com.co/producto/beta-alanina-3200mg-120-capsulas-healthy-sports.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/beta-alanina-3200mg-120-capsulas-healthy-sports,true,true,true
producto/betacaroteno-7500ui-100-softgels.html,https://naturalbe.com.co/producto/betacaroteno-7500ui-100-softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/betacaroteno-7500ui-100-softgels,true,true,true
producto/betacarotenos-botanitas.html,https://naturalbe.com.co/producto/betacarotenos-botanitas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/betacarotenos-botanitas,true,true,true
producto/biocalcium-d-mk-sobres-30.html,https://naturalbe.com.co/producto/biocalcium-d-mk-sobres-30.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/biocalcium-d-mk-sobres-30,true,true,true
producto/biotin-900mcg-100-softgels.html,https://naturalbe.com.co/producto/biotin-900mcg-100-softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/biotin-900mcg-100-softgels,true,true,true
producto/biotin-900mcg-90-softgels-healthy-america.html,https://naturalbe.com.co/producto/biotin-900mcg-90-softgels-healthy-america.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/biotin-900mcg-90-softgels-healthy-america,true,true,true
producto/biotina-900-mcg-advanced-botanitas-100-caps.html,https://naturalbe.com.co/producto/biotina-900-mcg-advanced-botanitas-100-caps.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/biotina-900-mcg-advanced-botanitas-100-caps,true,true,true
producto/biotina-900-mcg-d-pantenol-60-softgels.html,https://naturalbe.com.co/producto/biotina-900-mcg-d-pantenol-60-softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/biotina-900-mcg-d-pantenol-60-softgels,true,true,true
producto/biotina-essential-vitamins-9000mcg.html,https://naturalbe.com.co/producto/biotina-essential-vitamins-9000mcg.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/biotina-essential-vitamins-9000mcg,true,true,true
producto/bioxin-60-softgels-healthy-america.html,https://naturalbe.com.co/producto/bioxin-60-softgels-healthy-america.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/bioxin-60-softgels-healthy-america,true,true,true
producto/bipro-classic-capuccino-3lb.html,https://naturalbe.com.co/producto/bipro-classic-capuccino-3lb.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/bipro-classic-capuccino-3lb,true,true,true
producto/bipro-classic-chocolate-2lb.html,https://naturalbe.com.co/producto/bipro-classic-chocolate-2lb.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/bipro-classic-chocolate-2lb,true,true,true
producto/bipro-classic-cookies-cream-3lb.html,https://naturalbe.com.co/producto/bipro-classic-cookies-cream-3lb.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/bipro-classic-cookies-cream-3lb,true,true,true
producto/bipro-classic-natural-2lb.html,https://naturalbe.com.co/producto/bipro-classic-natural-2lb.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/bipro-classic-natural-2lb,true,true,true
producto/bipro-classic-vainilla-0-9lb.html,https://naturalbe.com.co/producto/bipro-classic-vainilla-0-9lb.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/bipro-classic-vainilla-0-9lb,true,true,true
producto/bipro-classic-vainilla-2lb.html,https://naturalbe.com.co/producto/bipro-classic-vainilla-2lb.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/bipro-classic-vainilla-2lb,true,true,true
producto/bipro-classic-vainilla-3lb.html,https://naturalbe.com.co/producto/bipro-classic-vainilla-3lb.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/bipro-classic-vainilla-3lb,true,true,true
producto/bipro-complex.html,https://naturalbe.com.co/producto/bipro-complex.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/bipro-complex,true,true,true
producto/bipro-lite.html,https://naturalbe.com.co/producto/bipro-lite.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/bipro-lite,true,true,true
producto/bipro-mass.html,https://naturalbe.com.co/producto/bipro-mass.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/bipro-mass,true,true,true
producto/bipro-ripped.html,https://naturalbe.com.co/producto/bipro-ripped.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/bipro-ripped,true,true,true
producto/blankisima-crema-60g.html,https://naturalbe.com.co/producto/blankisima-crema-60g.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/blankisima-crema-60g,true,true,true
producto/bon-nuit-100-capsulas.html,https://naturalbe.com.co/producto/bon-nuit-100-capsulas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/bon-nuit-100-capsulas,true,true,true
producto/bonfiest-plus-32-sobres.html,https://naturalbe.com.co/producto/bonfiest-plus-32-sobres.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/bonfiest-plus-32-sobres,true,true,true
producto/bronquinat-totumo-sin-azucar-240-ml.html,https://naturalbe.com.co/producto/bronquinat-totumo-sin-azucar-240-ml.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/bronquinat-totumo-sin-azucar-240-ml,true,true,true
producto/burner-stack.html,https://naturalbe.com.co/producto/burner-stack.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/burner-stack,true,true,true
producto/cal-citrate-complete-120tablets.html,https://naturalbe.com.co/producto/cal-citrate-complete-120tablets.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/cal-citrate-complete-120tablets,true,true,true
producto/cal-mag-zinc-plus-d3-90softgels.html,https://naturalbe.com.co/producto/cal-mag-zinc-plus-d3-90softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/cal-mag-zinc-plus-d3-90softgels,true,true,true
producto/cal-mag-zinc-vitamin-d-100-softgels.html,https://naturalbe.com.co/producto/cal-mag-zinc-vitamin-d-100-softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/cal-mag-zinc-vitamin-d-100-softgels,true,true,true
producto/cal-mag-zinc-vitamin-d-60-softgels.html,https://naturalbe.com.co/producto/cal-mag-zinc-vitamin-d-60-softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/cal-mag-zinc-vitamin-d-60-softgels,true,true,true
producto/calcio-essential-magnesio-fosforo-vainilla.html,https://naturalbe.com.co/producto/calcio-essential-magnesio-fosforo-vainilla.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/calcio-essential-magnesio-fosforo-vainilla,true,true,true
producto/calcio-magnesio-fosforo-essential-vitamins.html,https://naturalbe.com.co/producto/calcio-magnesio-fosforo-essential-vitamins.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/calcio-magnesio-fosforo-essential-vitamins,true,true,true
producto/calcium-600-vitamin-d-100-softgels.html,https://naturalbe.com.co/producto/calcium-600-vitamin-d-100-softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/calcium-600-vitamin-d-100-softgels,true,true,true
producto/calcium-600-vitamin-d-60-softgels.html,https://naturalbe.com.co/producto/calcium-600-vitamin-d-60-softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/calcium-600-vitamin-d-60-softgels,true,true,true
producto/calendula-botanitas-100-capsulas.html,https://naturalbe.com.co/producto/calendula-botanitas-100-capsulas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/calendula-botanitas-100-capsulas,true,true,true
producto/calendula-botanitas-100-tabletas.html,https://naturalbe.com.co/producto/calendula-botanitas-100-tabletas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/calendula-botanitas-100-tabletas,true,true,true
producto/calostro-vitamins-polvo-vainilla-750g.html,https://naturalbe.com.co/producto/calostro-vitamins-polvo-vainilla-750g.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/calostro-vitamins-polvo-vainilla-750g,true,true,true
producto/caltrate-vitamina-d.html,https://naturalbe.com.co/producto/caltrate-vitamina-d.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/caltrate-vitamina-d,true,true,true
producto/cardo-mariano-satibo-60-capsulas.html,https://naturalbe.com.co/producto/cardo-mariano-satibo-60-capsulas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/cardo-mariano-satibo-60-capsulas,true,true,true
producto/carnitrim-60-tabletas.html,https://naturalbe.com.co/producto/carnitrim-60-tabletas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/carnitrim-60-tabletas,true,true,true
producto/cartilago-de-tiburon-750mg-100-capsulas.html,https://naturalbe.com.co/producto/cartilago-de-tiburon-750mg-100-capsulas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/cartilago-de-tiburon-750mg-100-capsulas,true,true,true
producto/cascara-sagrada-450mg-60-softgels-healthy-america.html,https://naturalbe.com.co/producto/cascara-sagrada-450mg-60-softgels-healthy-america.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/cascara-sagrada-450mg-60-softgels-healthy-america,true,true,true
producto/cascara-sagrada-500mg-100-softgels.html,https://naturalbe.com.co/producto/cascara-sagrada-500mg-100-softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/cascara-sagrada-500mg-100-softgels,true,true,true
producto/cascara-sagrada-500mg-60-softgels.html,https://naturalbe.com.co/producto/cascara-sagrada-500mg-60-softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/cascara-sagrada-500mg-60-softgels,true,true,true
producto/cascara-sagrada-botanitas-100-capsulas.html,https://naturalbe.com.co/producto/cascara-sagrada-botanitas-100-capsulas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/cascara-sagrada-botanitas-100-capsulas,true,true,true
producto/castano-de-indias-500mg-100-capsulas.html,https://naturalbe.com.co/producto/castano-de-indias-500mg-100-capsulas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/castano-de-indias-500mg-100-capsulas,true,true,true
producto/castano-de-indias-500mg-60-capsulas.html,https://naturalbe.com.co/producto/castano-de-indias-500mg-60-capsulas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/castano-de-indias-500mg-60-capsulas,true,true,true
producto/castano-de-indias-80-capsulas.html,https://naturalbe.com.co/producto/castano-de-indias-80-capsulas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/castano-de-indias-80-capsulas,true,true,true
producto/centella-asiatica-400mg-60-capsulas.html,https://naturalbe.com.co/producto/centella-asiatica-400mg-60-capsulas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/centella-asiatica-400mg-60-capsulas,true,true,true
producto/centrum-advance-multivitaminico-hombres-y-mujeres-de-18-a-49-anos-x-30-tabs.html,https://naturalbe.com.co/producto/centrum-advance-multivitaminico-hombres-y-mujeres-de-18-a-49-anos-x-30-tabs.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/centrum-advance-multivitaminico-hombres-y-mujeres-de-18-a-49-anos-x-30-tabs,true,true,true
producto/centrum-advance-multivitaminico-hombres-y-mujeres-x-100-tabletas.html,https://naturalbe.com.co/producto/centrum-advance-multivitaminico-hombres-y-mujeres-x-100-tabletas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/centrum-advance-multivitaminico-hombres-y-mujeres-x-100-tabletas,true,true,true
producto/centrum-men-multivitaminico-hombres-entre-18-y-49-anos-x-30-tabs.html,https://naturalbe.com.co/producto/centrum-men-multivitaminico-hombres-entre-18-y-49-anos-x-30-tabs.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/centrum-men-multivitaminico-hombres-entre-18-y-49-anos-x-30-tabs,true,true,true
producto/centrum-men-multivitaminico-hombres-entre-18-y-49-anos-x-60-tabs.html,https://naturalbe.com.co/producto/centrum-men-multivitaminico-hombres-entre-18-y-49-anos-x-60-tabs.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/centrum-men-multivitaminico-hombres-entre-18-y-49-anos-x-60-tabs,true,true,true
producto/centrum-silver-men-multivitaminico-hombres-50-anos-x-30-tabs.html,https://naturalbe.com.co/producto/centrum-silver-men-multivitaminico-hombres-50-anos-x-30-tabs.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/centrum-silver-men-multivitaminico-hombres-50-anos-x-30-tabs,true,true,true
producto/centrum-silver-men-multivitaminico-hombres-50-anos-x-60-tabs.html,https://naturalbe.com.co/producto/centrum-silver-men-multivitaminico-hombres-50-anos-x-60-tabs.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/centrum-silver-men-multivitaminico-hombres-50-anos-x-60-tabs,true,true,true
producto/centrum-silver-multivitaminico-hombres-y-mujeres-50-x-100-tabs.html,https://naturalbe.com.co/producto/centrum-silver-multivitaminico-hombres-y-mujeres-50-x-100-tabs.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/centrum-silver-multivitaminico-hombres-y-mujeres-50-x-100-tabs,true,true,true
producto/centrum-silver-multivitaminico-para-hombres-y-mujeres-50-x-30-tabs.html,https://naturalbe.com.co/producto/centrum-silver-multivitaminico-para-hombres-y-mujeres-50-x-30-tabs.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/centrum-silver-multivitaminico-para-hombres-y-mujeres-50-x-30-tabs,true,true,true
producto/centrum-silver-women-multivitaminico-mujeres-50-anos-x-30-tabs.html,https://naturalbe.com.co/producto/centrum-silver-women-multivitaminico-mujeres-50-anos-x-30-tabs.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/centrum-silver-women-multivitaminico-mujeres-50-anos-x-30-tabs,true,true,true
producto/centrum-silver-women-multivitaminico-mujeres-mayores-de-50-anos-x-60-tabs.html,https://naturalbe.com.co/producto/centrum-silver-women-multivitaminico-mujeres-mayores-de-50-anos-x-60-tabs.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/centrum-silver-women-multivitaminico-mujeres-mayores-de-50-anos-x-60-tabs,true,true,true
producto/centrum-women-multivitaminico-mujeres-entre-18-y-49-anos-x-60-tabs.html,https://naturalbe.com.co/producto/centrum-women-multivitaminico-mujeres-entre-18-y-49-anos-x-60-tabs.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/centrum-women-multivitaminico-mujeres-entre-18-y-49-anos-x-60-tabs,true,true,true
producto/chlo-green-100-softgels.html,https://naturalbe.com.co/producto/chlo-green-100-softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/chlo-green-100-softgels,true,true,true
producto/chlorophyll-100mg-100softgels.html,https://naturalbe.com.co/producto/chlorophyll-100mg-100softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/chlorophyll-100mg-100softgels,true,true,true
producto/chromium-picolinate-200mcg-100softgels.html,https://naturalbe.com.co/producto/chromium-picolinate-200mcg-100softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/chromium-picolinate-200mcg-100softgels,true,true,true
producto/chromium-picolinate-200mcg-30softgels.html,https://naturalbe.com.co/producto/chromium-picolinate-200mcg-30softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/chromium-picolinate-200mcg-30softgels,true,true,true
producto/cistixin-60softgels.html,https://naturalbe.com.co/producto/cistixin-60softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/cistixin-60softgels,true,true,true
producto/citrato-de-magnesio-botanitas-90-caps.html,https://naturalbe.com.co/producto/citrato-de-magnesio-botanitas-90-caps.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/citrato-de-magnesio-botanitas-90-caps,true,true,true
producto/citrato-de-magnesio-en-polvo-240gr.html,https://naturalbe.com.co/producto/citrato-de-magnesio-en-polvo-240gr.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/citrato-de-magnesio-en-polvo-240gr,true,true,true
producto/citrato-de-magnesio.html,https://naturalbe.com.co/producto/citrato-de-magnesio.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/citrato-de-magnesio,true,true,true
producto/citrato-de-potasio.html,https://naturalbe.com.co/producto/citrato-de-potasio.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/citrato-de-potasio,true,true,true
producto/citrato-magnesio-essential-vitamins.html,https://naturalbe.com.co/producto/citrato-magnesio-essential-vitamins.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/citrato-magnesio-essential-vitamins,true,true,true
producto/citrato-magnesio-mgpro-polvo.html,https://naturalbe.com.co/producto/citrato-magnesio-mgpro-polvo.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/citrato-magnesio-mgpro-polvo,true,true,true
producto/cla-1000mg-90-softgels.html,https://naturalbe.com.co/producto/cla-1000mg-90-softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/cla-1000mg-90-softgels,true,true,true
producto/cla-1500mg-90-softgels-healthy-sports.html,https://naturalbe.com.co/producto/cla-1500mg-90-softgels-healthy-sports.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/cla-1500mg-90-softgels-healthy-sports,true,true,true
producto/clorofil-satibo-jarabe-360ml.html,https://naturalbe.com.co/producto/clorofil-satibo-jarabe-360ml.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/clorofil-satibo-jarabe-360ml,true,true,true
producto/cloruro-de-magnesio-60-tabletas.html,https://naturalbe.com.co/producto/cloruro-de-magnesio-60-tabletas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/cloruro-de-magnesio-60-tabletas,true,true,true
producto/cloruro-de-magnesio.html,https://naturalbe.com.co/producto/cloruro-de-magnesio.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/cloruro-de-magnesio,true,true,true
producto/clotrimazol-mk-solucion-topica-30ml.html,https://naturalbe.com.co/producto/clotrimazol-mk-solucion-topica-30ml.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/clotrimazol-mk-solucion-topica-30ml,true,true,true
producto/coenzyme-q10-200mg-30-softgels.html,https://naturalbe.com.co/producto/coenzyme-q10-200mg-30-softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/coenzyme-q10-200mg-30-softgels,true,true,true
